customer_id,sales_ノートPC,購買回数_ノートPC,sales_周辺機器,購買回数_周辺機器,sales_デスクトップ,購買回数_デスクトップ,sales_タブレット,購買回数_タブレット,group
C-002875,0.0,0.0,0.0,0.0,184800.0,1.0,0.0,0.0,0
C-002876,0.0,0.0,0.0,0.0,1115100.0,2.0,0.0,0.0,0
C-002877,2918600.0,2.0,0.0,0.0,184800.0,1.0,0.0,0.0,0
C-002878,269800.0,1.0,19980.0,1.0,0.0,0.0,0.0,0.0,3
C-002879,0.0,0.0,0.0,0.0,1168400.0,2.0,0.0,0.0,0
C-002880,399600.0,1.0,99900.0,1.0,0.0,0.0,149700.0,1.0,3
C-002881,0.0,0.0,0.0,0.0,369600.0,1.0,0.0,0.0,0
C-002882,1073000.0,2.0,7380.0,1.0,1085000.0,2.0,0.0,0.0,3
C-002883,1977420.0,4.0,5074.0,1.0,6173000.0,6.0,136026.0,1.0,1
C-002884,0.0,0.0,0.0,0.0,0.0,0.0,124342.0,1.0,2
C-002885,0.0,1.0,0.0,0.0,596400.0,3.0,0.0,1.0,2
C-002886,521940.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0
C-002887,1269500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002888,126800.0,2.0,0.0,0.0,1608600.0,2.0,0.0,0.0,0
C-002889,459600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002890,181800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002891,2843800.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002892,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002893,519800.0,2.0,0.0,0.0,116800.0,1.0,0.0,0.0,0
C-002894,2336400.0,5.0,48900.0,1.0,2462400.0,4.0,0.0,0.0,1
C-002895,0.0,0.0,0.0,0.0,1758900.0,2.0,0.0,0.0,0
C-002896,0.0,0.0,0.0,0.0,0.0,0.0,248684.0,1.0,2
C-002897,3762400.0,3.0,0.0,0.0,169800.0,1.0,0.0,0.0,0
C-002898,0.0,0.0,1230.0,1.0,0.0,0.0,0.0,0.0,3
C-002899,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002900,689700.0,1.0,22833.0,2.0,1114300.0,3.0,0.0,0.0,3
C-002901,126800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002902,579800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002903,0.0,0.0,0.0,0.0,228900.0,1.0,0.0,0.0,0
C-002904,1279200.0,2.0,0.0,0.0,184800.0,1.0,0.0,0.0,0
C-002905,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
C-002906,0.0,0.0,0.0,0.0,256400.0,1.0,0.0,0.0,0
C-002907,0.0,0.0,0.0,0.0,216900.0,1.0,0.0,0.0,0
C-002908,1422200.0,3.0,0.0,0.0,2881500.0,6.0,0.0,0.0,1
C-002909,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002910,0.0,0.0,0.0,0.0,0.0,0.0,45342.0,1.0,2
C-002911,2448300.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002912,6132080.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002913,833300.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002914,0.0,0.0,10148.0,2.0,89940.0,1.0,0.0,0.0,3
C-002916,0.0,0.0,1230.0,1.0,0.0,0.0,0.0,0.0,3
C-002917,0.0,0.0,0.0,0.0,154800.0,1.0,0.0,0.0,0
C-002918,2421200.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002919,191800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002920,289900.0,1.0,5662.0,1.0,0.0,0.0,0.0,0.0,3
C-002921,0.0,0.0,0.0,0.0,234800.0,1.0,0.0,0.0,0
C-002922,0.0,0.0,16300.0,1.0,0.0,0.0,0.0,0.0,3
C-002923,1017940.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002924,219800.0,1.0,0.0,0.0,256400.0,2.0,0.0,0.0,0
C-002925,0.0,0.0,2831.0,1.0,0.0,0.0,0.0,0.0,3
C-002926,459800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002927,271200.0,1.0,0.0,0.0,364800.0,1.0,0.0,0.0,0
C-002928,592440.0,1.0,14155.0,1.0,3223800.0,2.0,0.0,0.0,3
C-002929,67800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002930,519600.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3
C-002931,0.0,0.0,0.0,0.0,0.0,0.0,45342.0,1.0,2
C-002932,1943200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002933,0.0,0.0,0.0,0.0,228900.0,1.0,0.0,0.0,0
C-002934,98740.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002935,0.0,0.0,0.0,0.0,1794800.0,1.0,0.0,0.0,0
C-002936,2066400.0,3.0,0.0,0.0,2073700.0,4.0,0.0,0.0,1
C-002937,0.0,0.0,16300.0,1.0,0.0,0.0,0.0,0.0,3
C-002938,380400.0,1.0,0.0,0.0,434800.0,1.0,0.0,0.0,0
C-002939,229900.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002940,887600.0,1.0,0.0,0.0,1824000.0,1.0,0.0,0.0,0
C-002941,839700.0,1.0,0.0,0.0,94800.0,1.0,0.0,0.0,0
C-002942,135600.0,1.0,0.0,0.0,739200.0,1.0,0.0,0.0,0
C-002943,199800.0,1.0,0.0,0.0,434800.0,1.0,0.0,0.0,0
C-002944,579800.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002945,0.0,0.0,0.0,0.0,178900.0,1.0,0.0,0.0,0
C-002946,777280.0,2.0,0.0,0.0,4899700.0,2.0,0.0,0.0,0
C-002947,462800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002948,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002949,0.0,0.0,0.0,0.0,234800.0,1.0,0.0,0.0,0
C-002950,269800.0,1.0,0.0,0.0,639600.0,1.0,0.0,0.0,0
C-002951,0.0,0.0,3781.0,1.0,0.0,0.0,0.0,0.0,3
C-002952,417600.0,2.0,0.0,0.0,228900.0,1.0,0.0,0.0,0
C-002953,919600.0,1.0,0.0,0.0,359760.0,1.0,0.0,0.0,0
C-002954,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002955,0.0,0.0,0.0,0.0,357800.0,1.0,0.0,0.0,0
C-002956,1399200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002957,4446600.0,2.0,7611.0,1.0,0.0,0.0,0.0,0.0,3
C-002958,647600.0,3.0,0.0,0.0,0.0,0.0,90684.0,1.0,2
C-002959,539600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002960,341600.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002961,0.0,0.0,0.0,0.0,1337200.0,2.0,0.0,0.0,0
C-002962,521400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002963,159800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002964,4608900.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002965,309800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002966,411600.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002967,0.0,0.0,0.0,0.0,457800.0,1.0,0.0,0.0,0
C-002968,0.0,0.0,0.0,0.0,0.0,0.0,44910.0,1.0,2
C-002969,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002970,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002971,727200.0,1.0,0.0,0.0,1168800.0,1.0,0.0,0.0,0
C-002972,289900.0,1.0,0.0,0.0,813700.0,2.0,0.0,0.0,0
C-002973,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002974,0.0,0.0,4997.0,2.0,0.0,0.0,0.0,0.0,3
C-002975,579800.0,1.0,7562.0,1.0,449700.0,1.0,0.0,0.0,3
C-002976,0.0,0.0,0.0,0.0,0.0,0.0,14970.0,1.0,2
C-002977,1155080.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002978,0.0,0.0,0.0,0.0,228900.0,1.0,0.0,0.0,0
C-002979,0.0,0.0,0.0,0.0,2199600.0,1.0,0.0,0.0,0
C-002980,126800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002981,1598000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002982,199800.0,1.0,0.0,0.0,433800.0,1.0,0.0,0.0,0
C-002983,1771000.0,4.0,97800.0,1.0,5746400.0,2.0,0.0,0.0,1
C-002984,197480.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002985,0.0,0.0,0.0,0.0,679800.0,1.0,0.0,0.0,0
C-002986,0.0,0.0,0.0,0.0,1599000.0,1.0,0.0,0.0,0
C-002987,639200.0,1.0,11343.0,1.0,512800.0,1.0,0.0,0.0,3
C-002988,249600.0,2.0,2537.0,2.0,0.0,0.0,0.0,0.0,3
C-002989,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002990,410400.0,1.0,0.0,0.0,2997600.0,3.0,621710.0,2.0,2
C-002991,7360200.0,11.0,18905.0,1.0,2757200.0,6.0,0.0,0.0,1
C-002992,98740.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002993,0.0,0.0,16300.0,1.0,0.0,0.0,0.0,0.0,3
C-002994,1526200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002995,398340.0,2.0,0.0,0.0,216900.0,1.0,0.0,0.0,0
C-002996,0.0,0.0,0.0,0.0,1049200.0,2.0,373026.0,1.0,2
C-002997,1549000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002998,694200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002999,231400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003000,0.0,0.0,3767.0,2.0,0.0,0.0,0.0,0.0,3
C-003001,0.0,0.0,0.0,0.0,184800.0,1.0,0.0,0.0,0
C-003002,135600.0,1.0,81500.0,1.0,4930100.0,6.0,89820.0,1.0,1
C-003003,821000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003004,296220.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003005,197480.0,1.0,0.0,0.0,116800.0,1.0,0.0,0.0,0
C-003006,1199400.0,2.0,11812.0,2.0,5461800.0,3.0,0.0,0.0,1
C-003007,0.0,0.0,0.0,0.0,0.0,0.0,14970.0,1.0,2
C-003008,0.0,0.0,0.0,0.0,184800.0,1.0,0.0,0.0,0
C-003009,98740.0,1.0,8841.0,2.0,233600.0,1.0,0.0,0.0,3
C-003010,0.0,0.0,0.0,0.0,0.0,0.0,408078.0,1.0,2
C-003011,3263500.0,4.0,3781.0,1.0,2692400.0,2.0,0.0,0.0,1
C-003012,0.0,0.0,0.0,0.0,174900.0,1.0,0.0,0.0,0
C-003013,173800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003014,231400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003015,383600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003016,1143300.0,2.0,0.0,0.0,1083000.0,2.0,0.0,0.0,0
C-003017,0.0,0.0,0.0,0.0,508400.0,2.0,0.0,0.0,0
C-003018,0.0,0.0,0.0,0.0,234800.0,1.0,0.0,0.0,0
C-003019,289900.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003020,0.0,0.0,0.0,0.0,89940.0,1.0,0.0,0.0,0
C-003021,0.0,0.0,0.0,0.0,0.0,0.0,44910.0,1.0,2
C-003022,0.0,0.0,0.0,0.0,2268500.0,2.0,0.0,0.0,0
C-003023,273600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003024,197480.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003025,464400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003026,0.0,0.0,0.0,0.0,379400.0,1.0,0.0,0.0,0
C-003027,0.0,0.0,0.0,0.0,216900.0,1.0,0.0,0.0,0
C-003028,0.0,0.0,81500.0,1.0,0.0,0.0,0.0,0.0,3
C-003030,1336800.0,1.0,0.0,0.0,3478400.0,2.0,0.0,0.0,0
C-003031,98740.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003032,219800.0,1.0,0.0,0.0,1094400.0,1.0,0.0,0.0,0
C-003033,1472400.0,6.0,0.0,0.0,894500.0,1.0,0.0,0.0,1
C-003034,173800.0,1.0,0.0,0.0,0.0,0.0,29940.0,1.0,2
C-003035,0.0,0.0,8493.0,1.0,0.0,0.0,0.0,0.0,3
C-003036,0.0,0.0,0.0,0.0,116800.0,1.0,0.0,0.0,0
C-003037,576400.0,2.0,1230.0,1.0,0.0,0.0,0.0,0.0,3
C-003038,135600.0,1.0,0.0,0.0,512800.0,1.0,0.0,0.0,0
C-003039,4297500.0,4.0,0.0,0.0,404400.0,1.0,0.0,0.0,0
C-003040,231400.0,1.0,5074.0,1.0,0.0,0.0,0.0,0.0,3
C-003042,229900.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003043,181800.0,1.0,0.0,0.0,0.0,0.0,124342.0,1.0,2
C-003044,837180.0,3.0,16300.0,1.0,0.0,0.0,0.0,0.0,3
C-003045,0.0,0.0,0.0,0.0,224800.0,1.0,0.0,0.0,0
C-003046,259800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003047,669940.0,4.0,3781.0,1.0,881500.0,2.0,0.0,0.0,1
C-003048,479400.0,1.0,16300.0,1.0,228900.0,1.0,0.0,0.0,3
C-003049,0.0,0.0,0.0,0.0,399800.0,1.0,0.0,0.0,0
C-003050,0.0,0.0,0.0,0.0,584800.0,1.0,0.0,0.0,0
C-003051,2034200.0,2.0,0.0,0.0,5539700.0,4.0,915736.0,2.0,2
C-003052,0.0,0.0,0.0,0.0,974000.0,1.0,0.0,0.0,0
C-003053,599400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003054,929400.0,1.0,0.0,0.0,319800.0,1.0,0.0,0.0,0
C-003055,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003056,751000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003057,0.0,0.0,0.0,0.0,744400.0,2.0,0.0,0.0,0
C-003058,339600.0,1.0,0.0,0.0,2258100.0,3.0,0.0,0.0,0
C-003059,0.0,0.0,0.0,0.0,1169600.0,1.0,0.0,0.0,0
C-003060,0.0,0.0,3781.0,1.0,0.0,0.0,0.0,0.0,3
C-003061,679200.0,1.0,0.0,0.0,311600.0,1.0,0.0,0.0,0
C-003062,0.0,0.0,99900.0,1.0,0.0,0.0,0.0,0.0,3
C-003063,253600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003064,1059500.0,2.0,0.0,0.0,783600.0,2.0,0.0,0.0,0
C-003065,253600.0,1.0,0.0,0.0,604600.0,2.0,0.0,0.0,0
C-003066,126800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003067,0.0,0.0,0.0,0.0,467400.0,1.0,0.0,0.0,0
C-003068,468400.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003069,459800.0,1.0,0.0,0.0,357800.0,1.0,0.0,0.0,0
C-003070,869700.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003071,0.0,0.0,0.0,0.0,2199600.0,1.0,0.0,0.0,0
C-003072,0.0,0.0,0.0,0.0,216800.0,1.0,0.0,0.0,0
C-003073,0.0,0.0,0.0,0.0,309600.0,1.0,0.0,0.0,0
C-003074,0.0,0.0,0.0,0.0,1897000.0,1.0,0.0,0.0,0
C-003075,184800.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3
C-003076,0.0,0.0,0.0,0.0,1394600.0,2.0,0.0,0.0,0
C-003077,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003078,254400.0,1.0,0.0,0.0,1025600.0,1.0,0.0,0.0,0
C-003079,0.0,0.0,59940.0,1.0,1369300.0,2.0,0.0,0.0,3
C-003080,829400.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003081,0.0,0.0,0.0,0.0,364800.0,1.0,0.0,0.0,0
C-003082,462800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003083,579800.0,1.0,0.0,1.0,679800.0,1.0,0.0,0.0,3
C-003084,197480.0,1.0,0.0,0.0,1918800.0,1.0,0.0,0.0,0
C-003085,803300.0,2.0,0.0,0.0,1359600.0,1.0,0.0,0.0,0
C-003086,1018800.0,1.0,4920.0,1.0,0.0,0.0,0.0,0.0,3
C-003087,773800.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003088,543400.0,2.0,0.0,1.0,464620.0,2.0,0.0,0.0,3
C-003089,191800.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003090,1778600.0,2.0,0.0,0.0,399800.0,1.0,0.0,0.0,0
C-003091,0.0,0.0,10148.0,1.0,4314800.0,2.0,0.0,0.0,3
C-003092,181800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003094,129800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003096,0.0,0.0,0.0,0.0,2214400.0,2.0,0.0,0.0,0
C-003097,2444220.0,4.0,0.0,0.0,309600.0,1.0,0.0,0.0,0
C-003098,0.0,0.0,59940.0,1.0,2798600.0,1.0,0.0,0.0,3
C-003099,1029300.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003100,1617880.0,4.0,0.0,0.0,623200.0,1.0,0.0,0.0,0
C-003101,1159600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003102,1920600.0,2.0,19980.0,1.0,28322300.0,4.0,0.0,0.0,1
C-003103,509400.0,1.0,5662.0,1.0,1084000.0,1.0,0.0,0.0,3
C-003104,296220.0,1.0,2460.0,1.0,0.0,0.0,0.0,0.0,3
C-003105,0.0,0.0,0.0,0.0,0.0,0.0,124342.0,1.0,2
C-003106,2072700.0,3.0,0.0,0.0,234800.0,1.0,0.0,0.0,0
C-003107,349800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003108,67800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003109,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
C-003110,126800.0,1.0,0.0,0.0,639600.0,1.0,0.0,0.0,0
C-003111,0.0,0.0,0.0,0.0,679800.0,1.0,0.0,0.0,0
C-003112,2146000.0,5.0,39960.0,1.0,3121600.0,3.0,0.0,0.0,1
C-003113,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003114,679600.0,2.0,0.0,0.0,154800.0,1.0,0.0,0.0,0
C-003115,0.0,1.0,1230.0,1.0,0.0,0.0,0.0,0.0,3
C-003116,849000.0,1.0,0.0,0.0,364800.0,1.0,0.0,0.0,0
C-003117,0.0,0.0,0.0,0.0,867400.0,2.0,0.0,0.0,0
C-003118,575400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003119,259800.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3
C-003120,399600.0,1.0,26467.0,1.0,932800.0,2.0,0.0,0.0,3
C-003121,1618800.0,1.0,0.0,0.0,344400.0,2.0,0.0,0.0,0
C-003122,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
C-003123,0.0,0.0,0.0,0.0,623200.0,1.0,0.0,0.0,0
C-003124,98740.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003125,159800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003126,259600.0,1.0,3690.0,1.0,7696700.0,6.0,0.0,0.0,1
C-003127,159800.0,1.0,14155.0,1.0,0.0,0.0,0.0,0.0,3
C-003128,1049400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003129,459600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003130,579800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003132,680820.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003133,0.0,0.0,0.0,0.0,399800.0,1.0,0.0,0.0,0
C-003134,383600.0,1.0,16300.0,1.0,1509000.0,2.0,14970.0,1.0,2
C-003135,191800.0,1.0,0.0,0.0,0.0,0.0,215026.0,2.0,2
C-003136,0.0,0.0,0.0,0.0,154800.0,1.0,0.0,0.0,0
C-003137,1449500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003138,309800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003139,309800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003140,0.0,0.0,0.0,0.0,228900.0,1.0,0.0,0.0,0
C-003141,0.0,0.0,3781.0,1.0,0.0,0.0,0.0,0.0,3
C-003142,0.0,0.0,0.0,0.0,0.0,0.0,14970.0,1.0,2
C-003143,0.0,0.0,0.0,0.0,178900.0,1.0,0.0,0.0,0
C-003144,413200.0,2.0,0.0,0.0,224800.0,1.0,0.0,0.0,0
C-003145,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
C-003146,5335200.0,2.0,0.0,0.0,1824000.0,1.0,0.0,0.0,0
C-003147,126800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003148,309800.0,1.0,0.0,0.0,0.0,0.0,29940.0,1.0,2
C-003149,199800.0,1.0,0.0,0.0,1668900.0,2.0,0.0,0.0,0
C-003150,579800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003151,1598800.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003152,0.0,0.0,0.0,0.0,359760.0,1.0,0.0,0.0,0
C-003153,599700.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003154,363600.0,1.0,48900.0,1.0,249600.0,1.0,0.0,0.0,3
C-003155,497500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003156,0.0,0.0,0.0,0.0,0.0,0.0,124342.0,1.0,2
C-003157,394960.0,1.0,25370.0,1.0,0.0,0.0,0.0,0.0,3
C-003158,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003159,0.0,0.0,3690.0,1.0,2433000.0,2.0,0.0,0.0,3
C-003161,459800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003162,0.0,0.0,0.0,0.0,194800.0,1.0,0.0,0.0,0
C-003163,199800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003164,0.0,0.0,0.0,0.0,0.0,0.0,45342.0,1.0,2
C-003165,639200.0,1.0,0.0,0.0,1654800.0,2.0,59880.0,1.0,2
C-003166,446340.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003167,0.0,0.0,0.0,0.0,1323600.0,2.0,0.0,0.0,0
C-003168,0.0,0.0,16300.0,1.0,0.0,0.0,0.0,0.0,3
C-003169,1264660.0,2.0,0.0,0.0,1095000.0,2.0,0.0,0.0,0
C-003170,347600.0,1.0,3690.0,1.0,0.0,0.0,0.0,0.0,3
C-003171,222800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003172,219800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003173,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
C-003174,159800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003175,289900.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
C-003177,462800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003179,0.0,0.0,0.0,0.0,1483600.0,2.0,0.0,0.0,0
C-003181,2319200.0,1.0,0.0,0.0,3998000.0,1.0,0.0,0.0,0
C-003182,191800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003183,634200.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003184,0.0,0.0,1230.0,1.0,0.0,0.0,0.0,0.0,3
C-003185,181800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003186,219800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003187,0.0,0.0,2537.0,1.0,0.0,0.0,0.0,0.0,3
C-003188,229900.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003189,181800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003190,464400.0,1.0,14155.0,1.0,2193300.0,2.0,0.0,0.0,3
C-003191,462800.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003192,0.0,0.0,0.0,0.0,399800.0,1.0,0.0,0.0,0
C-003193,1059000.0,2.0,0.0,0.0,2023200.0,1.0,0.0,0.0,0
C-003194,694200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003195,0.0,0.0,0.0,0.0,706540.0,3.0,0.0,0.0,0
C-003196,169800.0,1.0,0.0,0.0,481200.0,2.0,0.0,0.0,0
C-003197,814400.0,4.0,0.0,0.0,279600.0,2.0,0.0,0.0,1
C-003198,154800.0,1.0,19980.0,1.0,729600.0,1.0,0.0,0.0,3
C-003199,0.0,0.0,5662.0,1.0,1948000.0,2.0,0.0,0.0,3
C-003200,0.0,0.0,0.0,0.0,674600.0,2.0,0.0,0.0,0
C-003201,579800.0,1.0,0.0,1.0,2384400.0,2.0,0.0,0.0,3
C-003202,0.0,0.0,0.0,0.0,216900.0,1.0,0.0,0.0,0
C-003203,869700.0,1.0,0.0,0.0,399800.0,1.0,0.0,0.0,0
C-003204,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003205,289900.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003206,0.0,0.0,0.0,0.0,224800.0,1.0,124342.0,1.0,2
C-003207,319600.0,1.0,0.0,0.0,184800.0,1.0,0.0,0.0,0
C-003208,0.0,0.0,0.0,0.0,433800.0,1.0,0.0,0.0,0
C-003209,0.0,0.0,1230.0,1.0,0.0,0.0,0.0,0.0,3
C-003210,126800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003211,0.0,0.0,0.0,0.0,154800.0,1.0,0.0,0.0,0
C-003212,2168600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003213,98740.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003214,289900.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003215,181800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003216,279900.0,1.0,0.0,0.0,369600.0,1.0,0.0,0.0,0
C-003217,769400.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003218,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003219,462800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-003220,0.0,0.0,1230.0,1.0,0.0,0.0,0.0,0.0,3
C-003221,481700.0,2.0,0.0,0.0,349600.0,2.0,0.0,0.0,0
C-003222,888660.0,1.0,0.0,0.0,1282000.0,1.0,0.0,0.0,0
C-003223,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
C-003224,0.0,0.0,0.0,0.0,1016500.0,2.0,0.0,0.0,0
